ID,REVIEWS_AVG,REVIEWS_TOTAL,SALESRANK
264951,5.0,102.0,18230.0
265011,4.5,323.0,6409.0
265098,4.5,146.0,14520.0
265106,4.0,384.0,116969.0
265108,4.5,121.0,966235.0
265183,4.0,707.0,224674.0
265186,3.5,131.0,733802.0
265198,4.5,356.0,49.0
265222,4.0,241.0,389921.0
265246,4.5,1185.0,199835.0
265278,3.5,217.0,144632.0
265308,4.5,124.0,5479.0
265356,4.0,137.0,573166.0
265381,4.0,299.0,143508.0
265385,4.0,1155.0,26419.0
265429,4.0,235.0,649122.0
265433,4.5,157.0,154893.0
265454,4.0,206.0,104758.0
265457,5.0,127.0,128702.0
265497,4.0,712.0,970.0
265499,4.0,103.0,6629.0
265526,4.0,154.0,345295.0
265537,4.5,303.0,5374.0
265573,4.5,174.0,1621615.0
265613,4.0,148.0,11191.0
265675,4.0,178.0,1144.0
265678,4.0,730.0,3870.0
265706,4.0,331.0,14447.0
265718,2.5,290.0,800575.0
265729,4.0,240.0,18245.0
265764,4.5,199.0,12667.0
265844,3.5,129.0,6003.0
265856,4.0,164.0,31654.0
265873,4.0,212.0,684189.0
265909,4.5,157.0,117023.0
265960,4.0,1069.0,299627.0
265964,4.0,176.0,651.0
266066,3.0,345.0,78563.0
266070,4.0,109.0,10243.0
266102,4.5,178.0,105630.0
266191,4.0,129.0,24117.0
266198,5.0,259.0,596.0
266208,4.0,115.0,201677.0
266241,4.0,1814.0,48083.0
266255,4.0,317.0,93398.0
266312,4.5,238.0,576671.0
266333,4.5,872.0,556624.0
266341,4.5,108.0,123183.0
266393,4.0,245.0,22405.0
266408,3.5,530.0,4769.0
266414,4.5,136.0,205203.0
266417,4.0,164.0,41303.0
266489,4.5,169.0,26347.0
266491,3.0,191.0,2584.0
266504,4.0,247.0,20411.0
266506,3.5,250.0,1462.0
266552,4.5,119.0,4254.0
266640,4.0,227.0,461592.0
266678,4.5,146.0,16690.0
266876,3.5,438.0,1527760.0
266994,4.5,105.0,9452.0
267194,4.0,164.0,6895.0
267300,4.5,225.0,40973.0
267453,4.5,114.0,68124.0
267487,3.0,245.0,11495.0
267588,3.5,147.0,101759.0
267590,5.0,229.0,20911.0
267594,5.0,166.0,231404.0
267602,4.0,217.0,17532.0
267622,4.0,952.0,894.0
267662,4.5,587.0,55764.0
267750,4.0,267.0,1494223.0
267758,3.5,213.0,34397.0
267760,4.5,304.0,103229.0
267798,4.5,208.0,45554.0
267860,4.5,124.0,420.0
267890,4.5,247.0,5618.0
267940,3.0,283.0,3159.0
267984,4.0,143.0,6101.0
267991,4.0,142.0,1071543.0
268004,4.5,261.0,5201.0
268121,4.0,155.0,9994.0
268179,4.0,257.0,5150.0
268180,5.0,274.0,1048.0
268201,4.0,237.0,162043.0
268241,3.5,286.0,8878.0
268277,4.0,276.0,275254.0
268368,5.0,211.0,148.0
268405,4.0,595.0,660.0
268460,3.5,119.0,10047.0
268482,3.5,123.0,106444.0
268491,4.5,134.0,432561.0
268493,4.0,445.0,209.0
268496,4.5,127.0,297482.0
268527,4.5,177.0,61197.0
268530,4.5,217.0,60506.0
268576,4.5,321.0,541.0
268580,4.0,173.0,48105.0
268625,4.0,300.0,499.0
268628,5.0,205.0,86108.0
268651,4.0,111.0,282788.0
268686,4.5,136.0,4318.0
268712,4.0,250.0,20619.0
268857,4.5,101.0,28341.0
268907,3.5,171.0,18735.0
268918,4.5,1199.0,15752.0
268924,4.0,306.0,13237.0
268962,4.0,131.0,297.0
268979,4.5,183.0,15396.0
268999,5.0,445.0,480.0
269003,4.5,543.0,1683.0
269005,5.0,250.0,1160.0
269007,4.5,212.0,8675.0
269011,4.5,152.0,1991.0
269013,4.5,162.0,3483.0
269025,4.0,1458.0,676.0
269121,4.5,765.0,629261.0
269127,4.5,249.0,6243.0
269129,5.0,161.0,85746.0
269131,4.5,249.0,272626.0
269141,4.0,102.0,2701.0
269213,4.0,167.0,29625.0
269239,3.5,130.0,4998.0
269240,4.5,230.0,6523.0
269255,4.0,129.0,12877.0
269341,4.5,112.0,46703.0
269344,4.5,303.0,14459.0
269349,4.5,102.0,10264.0
269351,4.0,146.0,768.0
269366,1.5,150.0,1365967.0
269504,4.5,505.0,17544.0
269534,4.5,617.0,69618.0
269553,4.0,142.0,1361.0
269557,4.5,192.0,2131.0
269659,4.5,380.0,10666.0
269699,3.5,216.0,1407.0
269742,4.0,340.0,134351.0
269750,4.5,113.0,45892.0
269758,4.5,113.0,7247.0
269792,4.5,534.0,10258.0
269799,4.5,992.0,1425200.0
269919,4.5,117.0,997.0
269950,3.5,236.0,7163.0
269951,3.5,114.0,2945.0
269962,3.5,108.0,413347.0
269982,4.5,225.0,451392.0
270054,4.5,443.0,1749.0
270115,4.5,126.0,717881.0
270148,5.0,275.0,219871.0
270225,4.5,111.0,370441.0
270303,3.0,127.0,6738.0
270304,4.0,453.0,6186.0
270308,3.0,281.0,3486.0
270326,4.5,261.0,36635.0
270381,4.5,124.0,9637.0
270403,4.0,728.0,5708.0
270435,4.5,152.0,435961.0
270471,4.0,108.0,4549.0
270473,3.5,337.0,5875.0
270493,4.5,861.0,293.0
270505,4.0,350.0,106115.0
270545,4.5,229.0,68.0
270546,4.0,186.0,2298.0
270547,5.0,524.0,307.0
270549,4.0,221.0,8320.0
270638,4.0,218.0,375171.0
270908,4.5,407.0,695.0
270925,4.0,1069.0,113620.0
271035,4.0,1095.0,30341.0
271070,4.5,119.0,23273.0
271147,3.0,193.0,33823.0
271161,4.5,512.0,2460.0
271191,3.0,109.0,159155.0
271196,3.5,419.0,65398.0
271208,4.0,182.0,1290.0
271213,4.0,163.0,2656.0
271274,3.5,202.0,33390.0
271421,3.0,539.0,385233.0
271453,3.5,108.0,180625.0
271539,4.0,156.0,19206.0
271595,4.0,210.0,786007.0
271624,3.5,154.0,9192.0
271631,3.5,216.0,25233.0
271641,4.0,293.0,373016.0
271685,4.5,200.0,288186.0
271701,4.0,538.0,406500.0
271726,5.0,110.0,388691.0
271743,4.5,125.0,2784.0
271997,4.0,170.0,359818.0
272126,4.0,107.0,37879.0
272134,4.5,2160.0,321269.0
272173,5.0,102.0,28750.0
272240,4.0,1011.0,428.0
272278,5.0,349.0,68609.0
272397,4.0,268.0,42619.0
272441,5.0,513.0,906.0
272444,4.5,1432.0,65289.0
272477,4.5,147.0,9476.0
272493,3.0,110.0,216812.0
272500,4.0,663.0,9718.0
272558,3.5,119.0,607571.0
272607,4.0,402.0,656346.0
272652,3.5,200.0,1262234.0
272667,4.5,192.0,3978.0
272684,4.0,531.0,41733.0
272714,5.0,116.0,515.0
272827,4.5,561.0,93391.0
272858,4.5,246.0,20183.0
272900,4.5,114.0,371815.0
273061,4.0,134.0,536137.0
273076,4.0,108.0,3670.0
273094,4.5,114.0,3153.0
273124,4.0,770.0,3280.0
273128,4.0,771.0,11324.0
273142,1.5,157.0,270770.0
273160,4.0,106.0,7378.0
273169,3.5,242.0,77602.0
273189,4.5,335.0,23157.0
273252,4.5,595.0,32596.0
273321,3.5,102.0,3500.0
273480,4.0,206.0,530054.0
273488,4.0,106.0,5954.0
273493,5.0,208.0,12971.0
273499,3.5,103.0,138928.0
273519,4.5,189.0,6117.0
273558,4.0,254.0,1576283.0
273570,4.5,407.0,10901.0
273581,3.5,452.0,663.0
273630,4.5,209.0,494255.0
273638,4.0,389.0,92385.0
273641,4.5,212.0,589437.0
273669,4.0,113.0,100450.0
273673,4.5,193.0,1531275.0
273691,4.5,433.0,50872.0
273720,4.0,538.0,301152.0
273731,4.0,162.0,3224.0
273744,3.5,174.0,19092.0
273823,3.5,221.0,2826.0
273825,4.5,243.0,405906.0
273847,3.5,231.0,13981.0
273871,4.0,190.0,17303.0
273952,4.5,132.0,4112.0
273956,4.5,188.0,5285.0
273964,3.5,128.0,345732.0
273976,4.5,1432.0,262849.0
274016,4.5,107.0,20340.0
274028,4.0,132.0,518.0
274137,4.0,356.0,33306.0
274143,4.5,152.0,112372.0
274174,4.5,111.0,12413.0
274177,4.0,317.0,307562.0
274178,4.5,456.0,813.0
274215,4.0,160.0,262.0
274245,3.0,145.0,590626.0
274293,4.5,141.0,2952.0
274322,4.0,145.0,915723.0
274423,4.0,210.0,34436.0
274436,3.5,696.0,179620.0
274443,4.0,175.0,15916.0
274497,3.5,108.0,40547.0
274587,4.5,196.0,7912.0
274599,4.5,232.0,3614.0
274644,3.0,612.0,10789.0
274656,3.5,587.0,20608.0
274694,3.5,130.0,2099.0
274720,4.5,417.0,82279.0
274735,4.0,537.0,64571.0
274738,3.0,152.0,38283.0
274739,3.0,114.0,5316.0
274815,5.0,151.0,237087.0
274863,4.0,367.0,1202.0
274884,4.5,701.0,1572.0
274888,4.5,140.0,531241.0
274937,4.5,213.0,1087.0
274939,4.5,251.0,383882.0
274945,3.5,175.0,496666.0
275054,4.5,166.0,18671.0
275099,4.5,119.0,2198.0
275108,4.5,102.0,1769.0
275128,4.5,515.0,679.0
275173,3.5,156.0,34708.0
275304,3.5,1726.0,83551.0
275311,3.5,123.0,584.0
275352,4.0,115.0,113450.0
275366,4.5,693.0,1836.0
275629,4.5,112.0,1481.0
275654,4.0,115.0,340420.0
275667,4.5,110.0,21709.0
275677,4.0,157.0,80856.0
275726,4.0,210.0,7111.0
275778,4.5,152.0,981856.0
275820,4.0,250.0,180249.0
275866,4.0,141.0,6183.0
276037,4.5,339.0,1614.0
276065,4.0,222.0,240450.0
276133,3.5,176.0,2588.0
276136,4.0,161.0,50539.0
276141,4.5,130.0,737.0
276161,4.0,171.0,108239.0
276167,4.0,193.0,1370.0
276204,5.0,154.0,7726.0
276209,3.5,167.0,107918.0
276370,4.0,500.0,236.0
276385,3.5,258.0,17034.0
276399,4.0,300.0,6376.0
276406,4.5,131.0,5666.0
276451,5.0,515.0,151.0
276630,4.5,221.0,2278.0
276636,3.5,122.0,203659.0
276648,3.5,1067.0,8820.0
276688,4.5,249.0,961792.0
276740,5.0,138.0,240599.0
276777,4.0,305.0,195561.0
276830,4.5,195.0,2599.0
276856,4.0,765.0,3019.0
276939,4.0,379.0,3906.0
276957,5.0,281.0,203329.0
277044,5.0,162.0,26380.0
277090,3.5,1443.0,7070.0
277192,3.0,245.0,55355.0
277212,4.5,379.0,31446.0
277230,4.5,119.0,25466.0
277232,4.0,504.0,3754.0
277252,4.5,109.0,545.0
277301,4.0,254.0,515605.0
277314,4.5,201.0,2220.0
277397,4.5,111.0,672904.0
277408,4.0,167.0,927.0
277452,4.0,186.0,148955.0
277494,4.5,263.0,287983.0
277502,4.0,101.0,62824.0
277513,4.0,303.0,21959.0
277525,4.5,119.0,12050.0
277536,4.0,154.0,36222.0
277566,4.5,197.0,1240.0
277621,4.5,231.0,506674.0
277653,4.5,325.0,71658.0
277654,4.0,179.0,3048.0
277656,3.5,696.0,841408.0
277695,5.0,175.0,714.0
277828,5.0,136.0,74738.0
277841,4.5,179.0,50266.0
277902,4.5,158.0,36763.0
277913,4.5,191.0,273213.0
277931,4.0,321.0,37701.0
277955,4.0,132.0,90.0
278036,4.0,317.0,81790.0
278221,4.0,529.0,29611.0
278240,4.5,782.0,707553.0
278264,4.5,294.0,6668.0
278267,4.5,128.0,1154610.0
278333,3.5,230.0,308673.0
278396,4.5,110.0,26679.0
278431,3.0,162.0,61776.0
278442,3.0,261.0,362183.0
278493,4.0,682.0,30520.0
278495,4.0,215.0,356205.0
278507,4.0,288.0,2614.0
278539,4.0,163.0,94654.0
278563,4.0,391.0,52036.0
278565,4.0,390.0,15588.0
278570,4.5,567.0,4820.0
278587,4.5,146.0,3932.0
278603,4.5,149.0,625366.0
278616,3.5,695.0,279854.0
278640,4.5,654.0,355977.0
278669,4.0,436.0,3481.0
278739,3.0,168.0,301882.0
278772,4.5,982.0,211012.0
278781,4.5,982.0,491.0
278804,4.5,1318.0,147856.0
278908,4.5,398.0,3054.0
278946,4.0,254.0,343181.0
278968,4.5,122.0,28039.0
278989,3.5,146.0,3252.0
279063,4.5,1414.0,31155.0
279122,4.5,200.0,601946.0
279174,4.5,123.0,19095.0
279231,4.0,939.0,419257.0
279278,4.0,101.0,39392.0
279306,4.5,211.0,74256.0
279323,3.0,1278.0,25298.0
279371,4.5,551.0,14918.0
279436,4.0,250.0,19616.0
279443,4.5,129.0,19308.0
279488,4.0,195.0,592226.0
279493,4.0,129.0,1847.0
279507,4.0,266.0,5582.0
279569,3.0,326.0,11542.0
279681,4.5,1186.0,1667.0
279725,4.5,149.0,546503.0
279754,4.0,465.0,440765.0
279804,2.5,121.0,3187.0
279878,4.5,465.0,8351.0
279980,4.5,465.0,1629.0
280037,3.0,206.0,12821.0
280090,2.0,592.0,375278.0
280144,4.0,165.0,7645.0
280147,4.5,357.0,5934.0
280155,4.5,212.0,13366.0
280165,4.5,145.0,36039.0
280173,4.0,110.0,4543.0
280179,4.5,125.0,40361.0
280261,3.5,517.0,2474.0
280337,5.0,105.0,1298.0
280447,4.0,430.0,1867956.0
280475,4.5,157.0,15038.0
280482,4.0,169.0,92454.0
280525,4.0,131.0,146173.0
280557,3.5,140.0,15122.0
280590,4.5,143.0,70443.0
280637,4.5,283.0,51262.0
280650,2.0,190.0,581765.0
280656,4.5,123.0,5512.0
280682,4.5,127.0,72129.0
280726,4.5,108.0,30219.0
280758,3.5,103.0,622181.0
280788,4.5,148.0,178193.0
280805,4.5,146.0,4192.0
280876,4.0,109.0,5747.0
280887,3.5,226.0,66058.0
281012,4.5,106.0,29246.0
281080,3.5,158.0,125579.0
281135,4.5,117.0,10479.0
281217,4.5,103.0,1095.0
281221,4.0,125.0,253685.0
281283,5.0,108.0,91945.0
281327,4.5,132.0,3720.0
281440,4.0,437.0,51377.0
281467,5.0,128.0,218549.0
281549,4.0,299.0,3379.0
281551,4.5,110.0,89949.0
281595,4.5,112.0,1933.0
281597,3.5,101.0,401931.0
281612,4.5,281.0,72335.0
281728,4.5,247.0,276065.0
281762,5.0,1004.0,56224.0
281905,4.5,921.0,3346.0
282062,4.0,338.0,1346.0
282130,5.0,147.0,11757.0
282177,4.0,548.0,532226.0
282193,3.0,130.0,135346.0
282227,4.5,251.0,51022.0
282231,4.5,297.0,231.0
282236,4.5,166.0,6398.0
282244,3.5,326.0,195101.0
282294,4.5,166.0,46762.0
282320,4.0,278.0,9617.0
282367,4.5,171.0,30855.0
282384,4.0,320.0,281754.0
282399,4.0,300.0,9559.0
282575,4.5,101.0,3866.0
282578,4.5,362.0,72173.0
282700,4.0,428.0,14828.0
282740,4.0,351.0,4094.0
282749,3.0,492.0,1812.0
282831,3.0,223.0,20731.0
282837,4.0,1101.0,4372.0
282842,4.5,234.0,371141.0
282900,4.0,156.0,85286.0
282922,4.0,745.0,61941.0
282964,4.0,761.0,262947.0
282966,4.0,761.0,1305.0
283054,4.0,165.0,16762.0
283171,4.0,109.0,44331.0
283588,4.0,918.0,71190.0
283607,4.5,107.0,194625.0
283629,5.0,115.0,436330.0
283669,4.0,319.0,956.0
283673,5.0,151.0,515.0
283676,4.5,171.0,1299.0
283679,4.0,474.0,12464.0
283685,4.0,474.0,2172.0
283758,4.0,276.0,33323.0
283764,4.5,744.0,497.0
283767,3.0,223.0,380010.0
283891,5.0,103.0,541773.0
283912,5.0,169.0,9336.0
283949,4.5,119.0,2672.0
283958,4.0,115.0,10761.0
283960,4.5,270.0,606.0
283990,4.0,119.0,281211.0
284078,4.0,138.0,35623.0
284126,4.5,381.0,44883.0
284160,3.5,154.0,498838.0
284176,4.5,105.0,2119.0
284185,4.5,158.0,4340.0
284210,4.5,145.0,144231.0
284248,4.5,636.0,855380.0
284266,5.0,211.0,61442.0
284274,4.0,251.0,72552.0
284280,4.5,157.0,126973.0
284317,4.5,169.0,939998.0
284320,4.5,282.0,2906.0
284523,4.0,163.0,9636.0
284557,4.0,197.0,36820.0
284568,4.5,294.0,3390637.0
284591,5.0,294.0,3357.0
284599,4.0,780.0,856292.0
284636,3.5,334.0,3041.0
284644,4.5,377.0,2177.0
284715,4.0,118.0,89382.0
284747,4.5,150.0,25525.0
284763,4.5,414.0,952082.0
284799,4.5,187.0,484147.0
284815,3.5,350.0,457274.0
284830,4.0,851.0,72258.0
284891,3.0,140.0,4609.0
284907,5.0,161.0,1360.0
285046,3.5,162.0,10712.0
285057,3.0,114.0,11084.0
285085,4.5,149.0,103832.0
285112,4.5,810.0,43738.0
285118,4.5,158.0,11622.0
285225,4.0,169.0,14092.0
285255,4.5,606.0,6352.0
285323,4.5,186.0,36424.0
285325,5.0,140.0,16732.0
285330,4.5,101.0,38429.0
285389,3.5,242.0,14016.0
285398,4.5,102.0,36961.0
285479,4.5,108.0,6441.0
285533,4.5,316.0,1333.0
285538,4.5,191.0,212736.0
285559,4.5,681.0,219094.0
285574,5.0,125.0,1168.0
285577,5.0,125.0,307389.0
285594,4.5,572.0,9803.0
285625,3.5,103.0,233792.0
285677,4.5,1811.0,492086.0
285770,4.0,121.0,337962.0
285795,4.0,150.0,15752.0
285810,4.5,473.0,404.0
285899,2.5,103.0,49348.0
285934,4.5,170.0,10388.0
286197,4.5,105.0,148136.0
286335,4.5,202.0,80888.0
286372,3.5,305.0,498275.0
286417,3.0,514.0,201281.0
286420,5.0,159.0,10788.0
286488,4.5,400.0,131766.0
286624,4.0,257.0,141879.0
286667,4.5,350.0,718421.0
286696,5.0,407.0,313.0
286740,4.0,107.0,124505.0
286820,4.5,310.0,6119.0
286830,4.5,106.0,154634.0
286875,4.0,137.0,34716.0
286921,5.0,258.0,169113.0
286947,4.0,102.0,15817.0
286984,4.0,389.0,532530.0
287014,4.5,138.0,564191.0
287025,2.0,735.0,5036.0
287048,4.5,173.0,27498.0
287197,4.0,108.0,118799.0
287257,4.5,286.0,927.0
287294,4.5,112.0,113235.0
287353,4.0,1006.0,11670.0
287413,4.0,125.0,5282.0
287458,4.5,544.0,1049694.0
287465,4.0,103.0,4939.0
287492,4.0,713.0,584964.0
287522,4.0,162.0,27313.0
287546,4.0,116.0,8431.0
287592,4.0,247.0,452807.0
287593,5.0,104.0,42614.0
287612,3.5,110.0,33634.0
287659,4.5,511.0,439902.0
287662,3.5,211.0,43199.0
287706,4.5,544.0,556100.0
287835,4.5,243.0,17704.0
287881,4.0,161.0,5145.0
287883,4.0,105.0,23623.0
288009,4.0,502.0,96597.0
288028,4.5,171.0,9191.0
288058,4.5,398.0,46644.0
288061,4.0,236.0,29330.0
288095,3.5,155.0,1376.0
288105,4.5,234.0,3092.0
288166,4.5,191.0,12874.0
288190,4.0,125.0,109424.0
288206,3.5,160.0,8144.0
288260,4.5,331.0,524.0
288325,4.5,284.0,203564.0
288353,4.5,180.0,159625.0
288433,4.5,171.0,441334.0
288451,4.5,219.0,29370.0
288453,4.5,219.0,4547.0
288562,4.5,732.0,195.0
288594,4.5,217.0,160035.0
288612,4.0,187.0,223995.0
288618,5.0,116.0,2086.0
288846,4.5,127.0,409332.0
288858,4.0,165.0,320403.0
288879,4.5,861.0,169908.0
288977,4.5,110.0,316846.0
288997,4.5,425.0,7267.0
289030,4.0,135.0,2910.0
289045,4.5,174.0,961176.0
289085,4.0,165.0,1809.0
289096,3.0,256.0,74655.0
289098,3.0,115.0,23292.0
289101,3.5,174.0,25820.0
289102,3.0,256.0,20819.0
289132,4.5,185.0,8549.0
289157,4.0,131.0,1187934.0
289173,3.5,561.0,40117.0
289228,4.5,308.0,217365.0
289250,4.5,384.0,176032.0
289252,4.5,215.0,181008.0
289270,3.5,215.0,4982.0
289272,3.5,214.0,20423.0
289305,4.5,112.0,619957.0
289395,4.0,105.0,77328.0
289600,3.5,350.0,799.0
289706,4.0,270.0,767.0
289736,3.5,217.0,54503.0
289739,4.5,114.0,39192.0
289741,4.5,168.0,8956.0
289762,3.5,109.0,53603.0
289796,4.5,187.0,860.0
289901,4.5,279.0,313965.0
289909,4.0,106.0,908633.0
289930,5.0,188.0,108285.0
289933,4.5,103.0,12779.0
290106,4.5,363.0,809069.0
290246,2.5,243.0,23120.0
290262,4.5,112.0,99824.0
290264,4.5,1318.0,7083.0
290280,5.0,192.0,31843.0
290330,4.0,276.0,410517.0
290413,4.5,128.0,312522.0
290482,4.5,157.0,8981.0
290504,4.5,406.0,763.0
290506,3.0,111.0,199095.0
290566,4.5,104.0,12145.0
290673,3.0,195.0,395456.0
290678,4.5,114.0,102184.0
290715,4.0,128.0,28334.0
290719,2.5,177.0,9692.0
290735,4.5,147.0,40270.0
290792,4.5,303.0,81743.0
290796,4.5,114.0,3837.0
290833,4.0,203.0,9172.0
290849,4.0,673.0,5889.0
290874,4.5,157.0,31799.0
290878,4.5,155.0,42559.0
290885,4.0,253.0,199772.0
290953,4.5,379.0,25756.0
290970,4.0,368.0,423911.0
290996,4.5,133.0,2753.0
291114,4.5,125.0,30056.0
291206,4.5,151.0,2698.0
291215,4.5,872.0,414.0
291288,4.0,146.0,792009.0
291401,4.5,269.0,111559.0
291468,4.5,377.0,1391.0
291488,4.5,113.0,1991.0
291523,4.0,600.0,36913.0
291551,3.5,103.0,44060.0
291555,3.5,224.0,1697.0
291556,3.5,180.0,17169.0
291573,4.5,135.0,28073.0
291607,4.0,506.0,112988.0
291617,4.5,141.0,117531.0
291634,4.5,228.0,329212.0
291811,3.0,111.0,187506.0
291841,4.0,211.0,16999.0
291912,4.5,103.0,491199.0
291919,4.0,328.0,37289.0
292002,4.5,124.0,12794.0
292033,4.5,925.0,298.0
292073,3.5,130.0,42128.0
292075,4.5,827.0,281032.0
292119,3.5,238.0,184888.0
292195,4.5,111.0,1239.0
292216,4.5,251.0,714967.0
292245,4.5,169.0,4468.0
292395,5.0,118.0,2763.0
292404,5.0,134.0,224433.0
292411,4.0,103.0,18230.0
292552,4.5,153.0,38595.0
292605,3.0,441.0,182413.0
292672,3.5,223.0,5325.0
292762,4.5,103.0,6671.0
292865,4.0,801.0,1704.0
292951,3.5,169.0,292939.0
292984,4.0,321.0,918029.0
293008,4.5,190.0,18540.0
293167,4.0,120.0,259574.0
293185,4.0,110.0,8742.0
293217,4.0,200.0,4655.0
293241,5.0,113.0,35307.0
293258,3.5,118.0,602453.0
293277,4.0,110.0,995371.0
293365,4.0,147.0,16150.0
293366,4.0,147.0,6232.0
293367,4.0,104.0,580658.0
293427,4.5,259.0,17654.0
293461,3.5,191.0,415812.0
293471,4.0,105.0,24145.0
293475,4.0,201.0,7844.0
293518,4.5,636.0,74163.0
293531,4.0,144.0,604545.0
293561,4.5,109.0,855614.0
293590,3.5,413.0,50533.0
293599,4.0,1826.0,40700.0
293657,4.0,586.0,364857.0
293697,4.5,295.0,9072.0
293698,4.5,295.0,292533.0
293736,3.0,115.0,28156.0
293757,4.5,129.0,278980.0
293766,3.5,360.0,57867.0
293913,4.5,247.0,1448.0
293953,4.0,127.0,656448.0
294149,5.0,137.0,20833.0
294150,4.5,176.0,4256.0
294161,1.5,2301.0,1127193.0
294179,4.0,112.0,1172598.0
294184,4.0,138.0,5193.0
294202,3.5,110.0,732482.0
294213,4.0,133.0,200823.0
294340,3.5,135.0,195621.0
294341,4.0,602.0,3300.0
294347,3.5,706.0,13263.0
294349,4.0,861.0,4226.0
294351,4.5,492.0,3792.0
294375,4.5,117.0,120283.0
294431,5.0,104.0,5689.0
294451,4.5,231.0,149985.0
294460,4.5,103.0,128857.0
294542,4.5,188.0,5100.0
294574,4.0,125.0,241379.0
294722,4.5,101.0,3304.0
294769,4.5,131.0,47826.0
294846,4.5,110.0,615.0
294893,3.5,337.0,19184.0
294894,4.0,108.0,42438.0
294901,5.0,360.0,32826.0
294913,4.0,449.0,697.0
294933,3.5,531.0,170216.0
295034,3.5,170.0,89032.0
295100,4.5,115.0,18666.0
295145,3.0,233.0,286350.0
295160,4.5,562.0,6570.0
295231,4.0,190.0,28916.0
295311,4.5,176.0,124748.0
295364,4.0,253.0,76018.0
295387,4.0,109.0,1356217.0
295401,3.5,177.0,590746.0
295429,4.0,178.0,101667.0
295434,4.5,136.0,212457.0
295487,4.0,780.0,35253.0
295730,4.5,105.0,145953.0
295737,4.5,102.0,1064666.0
295789,4.5,333.0,741800.0
295808,4.5,1224.0,688733.0
295969,4.0,529.0,774935.0
296071,3.5,107.0,35568.0
296082,4.0,1543.0,19304.0
296084,3.5,143.0,65835.0
296174,4.0,102.0,252244.0
296211,4.5,131.0,4191.0
296375,4.5,148.0,148.0
296396,4.0,111.0,28589.0
296445,4.5,221.0,1428662.0
296456,4.5,202.0,205041.0
296645,4.5,515.0,10837.0
296717,4.5,253.0,22563.0
296736,4.0,119.0,231231.0
296773,4.0,320.0,10138.0
296774,4.5,158.0,15690.0
296775,4.0,153.0,37756.0
296777,4.5,166.0,22618.0
296779,4.0,140.0,42215.0
296789,5.0,207.0,574393.0
296801,4.5,105.0,11875.0
296916,4.5,185.0,5184.0
296950,4.0,254.0,1393101.0
296977,4.0,203.0,19018.0
297125,3.5,417.0,12724.0
297129,4.0,317.0,138155.0
297153,4.0,126.0,349607.0
297162,4.5,114.0,41517.0
297357,5.0,236.0,20849.0
297390,3.0,281.0,56861.0
297443,4.0,126.0,1.0
297473,5.0,115.0,12606.0
297474,3.5,2097.0,16887.0
297475,3.5,309.0,4129.0
297479,3.5,2091.0,17.0
297481,3.5,309.0,48513.0
297490,4.5,107.0,2364.0
297499,3.0,116.0,62852.0
297511,4.0,123.0,339204.0
297667,4.5,187.0,1170403.0
297773,3.0,332.0,8223.0
297856,4.5,333.0,8766.0
297876,4.0,142.0,917821.0
297913,4.5,255.0,307684.0
298018,4.5,112.0,7535.0
298083,5.0,124.0,3067.0
298110,4.5,124.0,22942.0
298129,4.5,121.0,151644.0
298131,4.5,142.0,573235.0
298158,4.5,234.0,200765.0
298167,4.5,173.0,19381.0
298202,4.5,234.0,1025.0
298211,3.5,333.0,33886.0
298222,5.0,115.0,15282.0
298305,3.5,269.0,2744.0
298327,4.0,196.0,56958.0
298338,4.0,186.0,172281.0
298434,4.5,1414.0,624751.0
298438,4.5,231.0,294385.0
298445,4.0,125.0,1609.0
298446,4.0,281.0,11157.0
298453,4.0,151.0,4691.0
298459,4.5,174.0,47618.0
298466,3.5,221.0,293702.0
298501,4.5,112.0,480044.0
298533,4.0,476.0,240853.0
298632,3.5,179.0,138770.0
298690,5.0,128.0,9690.0
298696,4.5,417.0,2648.0
298743,3.5,171.0,117870.0
298785,4.0,522.0,197745.0
298787,4.5,191.0,8608.0
298849,4.0,101.0,19968.0
298883,4.0,934.0,701273.0
298916,4.0,295.0,359492.0
298925,4.5,146.0,53341.0
299012,4.0,190.0,2544.0
299022,4.0,1292.0,224109.0
299026,4.5,106.0,44901.0
299059,4.5,363.0,1294.0
299060,4.0,513.0,5846.0
299165,4.0,268.0,810806.0
299178,4.0,299.0,632696.0
299228,4.5,180.0,34258.0
299250,4.0,125.0,6612.0
299254,4.5,426.0,34939.0
299267,4.0,115.0,644984.0
299288,4.0,347.0,93023.0
299291,3.0,261.0,89879.0
299300,3.5,135.0,52679.0
299349,4.0,129.0,452196.0
299393,3.5,375.0,362058.0
299434,4.5,248.0,5731.0
299462,4.0,115.0,15917.0
299496,3.0,152.0,10757.0
299545,4.5,120.0,132504.0
299638,4.5,121.0,274.0
299639,4.0,135.0,890.0
299652,4.0,114.0,44671.0
299659,4.5,817.0,72199.0
299694,4.5,132.0,2887.0
299698,4.5,396.0,29174.0
299705,4.0,107.0,13295.0
299784,4.0,144.0,12190.0
299898,4.0,402.0,1131.0
299909,4.5,543.0,6981.0
299912,3.5,154.0,142112.0
299953,4.5,112.0,369.0
299973,3.5,219.0,12077.0
300010,4.5,129.0,337756.0
300153,4.0,250.0,301857.0
300229,4.5,125.0,456.0
300298,4.5,128.0,214086.0
300310,4.0,109.0,16209.0
300326,3.0,168.0,1051508.0
300349,4.5,480.0,395384.0
300390,3.5,544.0,133907.0
